param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,1.0,1,mle_lam1.0_k1,2.313851080864692,0.12493529947184484,14.388779877310599,36603,117.27022993080601,591745.5802308471,16.758605150874693,0.3471769917531553,1379.8079920254002,28.15709262215088,-0.02611293799534664,-2.291177154153605,1.06758579951331
mle,1.0,2,mle_lam1.0_k2,1.9220444539890476,0.10044033096798344,14.120291212170978,36536,115.23435411786922,592074.111457612,16.45205520066378,0.3633256087482471,1421.042697052765,26.422911430283712,-0.05677768596574562,-4.025358346020774,-0.9682900134234842
mle,1.0,3,mle_lam1.0_k3,2.03836610549345,0.10433198470575658,14.284270183337656,36717,116.65724062607713,593785.3547867326,16.681235107057237,0.35185550422571793,1354.0882733760127,28.14265910344112,-0.006986120191518008,-2.3056106728633665,0.45459649478442543
mle,1.0,4,mle_lam1.0_k4,1.7065395022369867,0.08492431394743725,14.12324229379211,36690,114.9137347453828,594448.7498378652,16.45882751969766,0.3629660620615881,1367.2849001687912,27.74708026513157,-0.016799970791186558,-2.7011895111729167,-1.2889093859099034
mle,1.0,5,mle_lam1.0_k5,1.8117778904394695,0.092067849744465,14.00845060838807,36798,114.95653366174938,597659.018507435,16.398992207388194,0.368827073229056,1383.9837412125607,28.067705272232004,-0.029218290545508063,-2.380564504072481,-1.246110469543325
mle,1.0,6,mle_lam1.0_k6,2.138794691730528,0.1119236233493192,14.476078807415412,36650,118.37851212872341,591537.4251072309,16.918110492751442,0.3384796785919111,1290.416945547814,32.563098151870705,0.040363926801582184,2.114828375566219,2.1758679974307142
mle,1.0,7,mle_lam1.0_k7,1.8704843457318705,0.09353629949530605,13.9103065409301,36671,114.26149551952753,594388.2996925822,16.331407956248405,0.37265024696236637,1374.44830326426,28.493831942717595,-0.022127132714307995,-1.9544378335868906,-1.941148611765172
mle,1.0,8,mle_lam1.0_k8,1.6320395125355665,0.07882456000472338,13.69747441012899,36646,112.96467121027686,592386.7358266918,16.159591659507235,0.38226846315747554,1381.9430140999448,27.39026256382696,-0.0277006761344627,-3.058007212477527,-3.237972921015839
mle,1.0,9,mle_lam1.0_k9,1.7233547973388195,0.09427374352015856,14.016424752508652,36782,115.79520838367179,595650.5519256077,16.57374844002096,0.3604072128040581,1346.0324725316173,29.47414122514126,-0.0009953145720966727,-0.9741285511632256,-0.40743574762090873
mle,1.0,10,mle_lam1.0_k10,1.656642680700247,0.08560686750798208,14.185654160498203,36627,116.75116313351201,594146.6691864426,16.68468733128359,0.35411771910524703,1341.823796965465,29.010566960678577,0.0021345241266301773,-1.437702815625908,0.548519002219308
