param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
given,2.1,1,given_lam2.1_k1,27.41627677911844,1.601052243152582,27.533518053888248,23581,144.64202544206685,475149.05357718957,20.668666737717277,0.05403634543369534,620.6072626211335,89.37308174648521,0.026663303627877277,-15.515177256810773,-13.016684127805178
given,2.1,2,given_lam2.1_k2,28.194676054598233,1.6823982504982187,27.89074828857538,23252,143.45983067689986,468109.4274987242,20.49200663766082,0.05852035776744893,617.1508312099628,90.27663239932394,0.03208423846640418,-14.611626603972041,-14.198878892972175
given,2.1,3,given_lam2.1_k3,29.559324112974945,1.7470424684028312,28.560760505143318,22970,144.09516908295575,461680.92174179025,20.57282492778685,0.04545228325704933,602.3893234991266,91.55586688333294,0.055235622625290914,-13.332392119963046,-13.563540486916281
given,2.1,4,given_lam2.1_k4,29.381714604167314,1.7922040349657542,29.560480898572134,22809,143.05817874116335,456069.47382682876,20.46408652506681,0.03177729232889194,598.7975960851592,90.72213698930594,0.06086875054038332,-14.166122013990048,-14.600530828708685
given,2.1,5,given_lam2.1_k5,30.349775232465053,1.8442512987683894,29.485098491710016,22621,143.03702247392587,452283.0650625536,20.43367362414525,0.036032008025204544,596.699098689286,90.66752888948409,0.06415995360174953,-14.220730113811896,-14.621687095946157
given,2.1,6,given_lam2.1_k6,27.91253101736973,1.6659268215088296,28.844745795462945,23241,142.88789664642704,464099.88830759504,20.51090399531136,0.03908228811448346,566.8743743634375,92.06365910930491,0.11093591062636543,-12.824599893991078,-14.770812923444993
given,2.1,7,given_lam2.1_k7,27.45418142615124,1.609936015129844,28.72378064458285,23552,143.1694911387378,471743.47330214106,20.45491549096988,0.04261460292788331,589.0310575238253,90.18811473292989,0.07618621611133158,-14.700144270366096,-14.48921843113422
given,2.1,8,given_lam2.1_k8,29.528018167311114,1.7748927428650887,29.084954321464213,22964,142.7194603787415,460127.54026106256,20.42945811727185,0.041547602785304415,600.9118567025572,91.12533822787758,0.057552825045221745,-13.762920775418408,-14.939249191130529
given,2.1,9,given_lam2.1_k9,28.357003014388265,1.634296981435074,27.987418773493786,23054,143.51482129044186,464557.4765171603,20.541436351616223,0.052014687927586734,604.8492702910594,90.94164225201729,0.051377536154310066,-13.946616751278697,-14.143888279430172
given,2.1,10,given_lam2.1_k10,24.832651543324655,1.3984288850587145,27.03019514318928,24255,143.703201267512,488590.88430954074,20.52460018216623,0.06468030791264769,614.0188304219633,91.44370688328748,0.0369963487229793,-13.44455212000851,-13.955508302360045
