param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
given,2.7,1,given_lam2.7_k1,29.844063609695848,1.8144962386008217,28.55630238678144,22720,145.45485654481834,458764.61754235707,20.779630879014025,0.03866312766863982,577.5153284261728,94.46936429705542,0.09424704522391014,-10.418894706240565,-12.20385302505369
given,2.7,2,given_lam2.7_k2,27.04375404132155,1.5841093793679455,27.89361680502831,23694,145.72038073929716,478108.569205634,20.78819996224834,0.042208712156310786,633.1773012464903,90.79035586044282,0.006948935772753018,-14.09790314285317,-11.938328830574875
given,2.7,3,given_lam2.7_k3,25.40973429351875,1.5137250624858054,27.103516710478768,24030,144.62406340465648,482465.875517934,20.656333019516875,0.05721236299635432,621.7412194180749,90.62083748001552,0.024884849154266808,-14.267421523280461,-13.034646165215548
given,2.7,4,given_lam2.7_k4,29.17892650292687,1.748276142684431,28.626721018809718,22866,144.92381535331978,460133.1137467903,20.696394092622125,0.03911351458772633,598.2731279593878,93.69607367287635,0.061691306291237424,-11.192185330419633,-12.734894216552249
given,2.7,5,given_lam2.7_k5,28.938916682107347,1.6674732672622332,27.959354315519523,23011,143.60999292231466,463573.05715323176,20.511058736727175,0.05588212608772473,640.0313393630776,87.78255437793302,-0.003800675485470917,-17.10570462536296,-14.04871664755737
given,2.7,6,given_lam2.7_k6,27.80931811169392,1.656249849378363,28.32915101432326,23397,143.05206932958723,468781.63119305734,20.432662501337553,0.04988397602991944,603.2372334391727,90.04391080628345,0.05390579310254273,-14.844348197012536,-14.606640240284804
given,2.7,7,given_lam2.7_k7,28.656438865643885,1.6890591726116246,28.73712962154141,23019,143.92306677366457,463144.4288776526,20.513589533823243,0.04507219917015476,606.4469944560377,90.09081164019308,0.048871726676854244,-14.797447363102904,-13.735642796207458
given,2.7,8,given_lam2.7_k8,28.714896782592525,1.7066285565291461,28.567411645722313,22998,143.50008253082635,462357.26591432246,20.50953120974706,0.048145378850277434,626.7268442673296,89.58861285236534,0.017065585809476147,-15.299646150930641,-14.158627039045683
given,2.7,9,given_lam2.7_k9,27.601223014917075,1.5968962107081053,27.99643113180582,23442,144.2137136010177,472299.91204333294,20.595123069881346,0.049149225864787593,629.5184901781755,88.81963214018924,0.01268727512579615,-16.068626863106743,-13.444995968854329
given,2.7,10,given_lam2.7_k10,27.90331542878311,1.6513346213936357,28.431535281440567,23355,143.72307044329241,466381.3635884839,20.512553336499565,0.044257352494732706,603.4173853039699,92.33411618350038,0.05362324980746991,-12.5541428197956,-13.935639126579616
