param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,3.5,1,mle_lam3.5_k1,2.014319298995512,0.10957795595565217,14.077585802796493,36678,114.92734556206874,593025.1031002747,16.437438501481545,0.3651150418525428,1444.6469072983057,26.61684160871634,-0.07433127723648347,-3.8314281675881467,-1.2752985692239633
mle,3.5,2,mle_lam3.5_k2,1.4601462815653194,0.08202244807807836,13.983850917446507,36915,116.14119911123163,598359.4578210653,16.624984204514266,0.35981430966640965,1367.1841589501832,28.79747857347275,-0.016725053216857022,-1.650791202831737,-0.06144502006107189
mle,3.5,3,mle_lam3.5_k3,1.3304663351700041,0.07610955234762729,13.630686563746446,36710,112.39077040673895,595671.0831557164,16.0572624441674,0.38732314461616624,1446.5103266459537,26.12797865940088,-0.07571703432194998,-4.320291116903604,-3.811873724553749
mle,3.5,4,mle_lam3.5_k4,1.6201475777991656,0.08422038175191329,14.018261619444209,36798,115.97219708864134,596445.0096268824,16.592117640924705,0.3598090331559568,1387.7368464729807,27.50240505969479,-0.0320093382040465,-2.9458647166096945,-0.23044704265136318
mle,3.5,5,mle_lam3.5_k5,1.998018051798484,0.10056054821087869,14.05393893403014,36591,115.49265878002282,592246.354223957,16.5211098514421,0.3624592531474033,1358.7964088242595,27.791992765218048,-0.010487389009499637,-2.6562770110864378,-0.7099853512698786
mle,3.5,6,mle_lam3.5_k6,1.790611388933699,0.09145425167488533,14.060710838196323,36528,115.7578488918068,591869.8813838082,16.563861355629985,0.36048536410128873,1346.4353235947954,29.65960508383685,-0.001294900232131635,-0.7886646924676342,-0.4447952394858987
mle,3.5,7,mle_lam3.5_k7,1.4279962421151524,0.07595786242482916,13.802704804611768,36723,113.43617493319356,594405.5566499343,16.23208010564819,0.37737043438355466,1399.8926060654746,26.969966681902257,-0.04104913378510422,-3.4783030944022286,-2.766469198099145
mle,3.5,8,mle_lam3.5_k8,1.5457565366480928,0.0796623964117674,13.896966867059865,36751,115.75266348963986,595778.9589811764,16.521220089209994,0.36510966309270104,1363.216264862353,28.86652471972644,-0.013774274932016661,-1.5817450565780469,-0.4499806416528429
mle,3.5,9,mle_lam3.5_k9,1.8795283800764646,0.10736895041273599,14.210772741752159,36700,115.86590396323628,593812.7578115859,16.556768480882592,0.35745825379427343,1352.2932199245765,29.12270426017423,-0.005651204332530746,-1.3255655161302542,-0.3367401680564228
mle,3.5,10,mle_lam3.5_k10,1.7572614665341109,0.09020667935010665,13.90066631283396,36563,113.85197589285191,593624.2023053298,16.25276393064388,0.3756902935656631,1466.6939787613373,23.860204156131157,-0.09072688112041027,-6.588065620173328,-2.3506682384407895
