param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,2.9000000000000004,1,mle_lam2.9000000000000004_k1,2.0097409548276604,0.0984149226593724,14.154715071967642,36617,114.737642516382,591931.4977420147,16.42792807336696,0.3638631930412342,1433.93227991084,25.14573903305838,-0.06636319917662292,-5.3025307432461055,-1.4650016149107046
mle,2.9000000000000004,2,mle_lam2.9000000000000004_k2,1.7699588257312444,0.08438374890347171,13.986429156062666,36740,115.1279899557328,594520.9401314042,16.46962087413188,0.364616415308145,1347.7063718226295,29.105007813863114,-0.0022401324955585444,-1.343261962441371,-1.0746541755598997
mle,2.9000000000000004,3,mle_lam2.9000000000000004_k3,2.010522360015032,0.10247630882771397,14.217225420829202,36505,117.53168022274022,590949.2881599378,16.806552974818544,0.34779525002547707,1336.9633921774403,29.719779257067785,0.00574903010551342,-0.7284905192367006,1.32903609144752
mle,2.9000000000000004,4,mle_lam2.9000000000000004_k4,1.4744984288131497,0.07579028800316537,13.988172095301195,36684,114.73330747773525,594089.0661197131,16.420102203004976,0.36752772554243385,1379.2374094869597,29.101789822456865,-0.025688616547528076,-1.34647995384762,-1.4693366535574484
mle,2.9000000000000004,5,mle_lam2.9000000000000004_k5,1.9731565156943478,0.10004112833432004,14.165038221882726,36664,114.6762264733284,594252.2055847878,16.400298952741213,0.3650284382739151,1388.1167702625478,27.46079070321461,-0.03229187368592523,-2.987479073089876,-1.526417657964302
mle,2.9000000000000004,6,mle_lam2.9000000000000004_k6,1.5536309127248502,0.07032112662800054,13.899761270439145,36942,115.46903109210442,596743.9526839956,16.511329591052043,0.3646568190280372,1399.6305977128143,28.505624055100522,-0.04085428771805599,-1.942645721203963,-0.7336130391882847
mle,2.9000000000000004,7,mle_lam2.9000000000000004_k7,1.5450229339341754,0.07443069845480112,13.872009899483345,36705,114.20017298387145,594982.9012459703,16.334988910312717,0.3724931253998945,1403.1088015028813,27.582984726459898,-0.043440901167608015,-2.865285049844587,-2.0024711474212467
mle,2.9000000000000004,8,mle_lam2.9000000000000004_k8,1.9853097721950181,0.08995051497911802,14.031193645764835,36830,115.52796187533998,596701.923086131,16.540557872853373,0.36184477262146575,1395.1571775160094,26.917194419648414,-0.03752756808201929,-3.5310753566560713,-0.6746822559527175
mle,2.9000000000000004,9,mle_lam2.9000000000000004_k9,2.3377455166524337,0.10693667852099387,14.226742580134085,36596,116.25509747803342,592319.7216505803,16.617479359738383,0.35531315136211183,1363.0112865486833,29.837876782475654,-0.013621840027391752,-0.6103929938288317,0.05245334674071955
mle,2.9000000000000004,10,mle_lam2.9000000000000004_k10,1.646090534979424,0.07680842548436967,13.955285918098461,36567,115.57541012863236,591630.524448469,16.516573679300592,0.36367542756217097,1381.6842451841026,27.272815633500105,-0.02750823911856548,-3.17545414280438,-0.6272340026603445
