param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
given,1.7000000000000002,1,given_lam1.7000000000000002_k1,27.75367259654125,1.5837552089056848,27.98385249691107,23311,144.71651818693087,469894.5345529645,20.63420133696817,0.0477196405068219,614.6183381809433,91.21055703746518,0.03605610368119483,-13.677701965830806,-12.94219138294116
given,1.7000000000000002,2,given_lam1.7000000000000002_k2,27.694022227037735,1.639712405070495,28.029820996260636,23357,142.9825659657188,469268.7814994891,20.442158015318107,0.05779968732266239,610.1281764123952,88.76422468806794,0.043098301678550555,-16.124034315228045,-14.676143604153225
given,1.7000000000000002,3,given_lam1.7000000000000002_k3,31.23929532664546,1.882546659642617,29.681468973561973,22482,143.70035243213897,451075.4062844842,20.473191979512585,0.033180853205660416,598.735496819866,92.1319970079044,0.06096614465316308,-12.756261995391583,-13.95835713773306
given,1.7000000000000002,4,given_lam1.7000000000000002_k4,28.324217422205745,1.6623059018448263,28.533011133235323,23195,142.88949861762518,465391.0969976052,20.434867695887835,0.04900972265800088,626.3243056525184,87.95473286412364,0.01769691197837686,-16.933526139172344,-14.769210952246851
given,1.7000000000000002,5,given_lam1.7000000000000002_k5,26.968345412872452,1.5504488543261037,27.946826761610694,23579,144.12658993339429,473744.101111067,20.543696986663658,0.04895014507972683,585.0617855900507,93.283727481772,0.08241147041258734,-11.604531521523981,-13.532119636477745
given,1.7000000000000002,6,given_lam1.7000000000000002_k6,26.528642590286427,1.5736451506375324,28.069503927900776,23599,142.97358069204722,473242.5520906763,20.46451114781721,0.05311532154196598,619.4094127140395,87.16389134991836,0.028541965611941555,-17.724367653377627,-14.685128877824809
given,1.7000000000000002,7,given_lam1.7000000000000002_k7,28.14805591009557,1.6666849772380417,28.799411522401424,23081,143.10313958978986,462652.45029379067,20.49130878860272,0.041248281285901134,596.0283989027064,90.40938355574612,0.06521185349697423,-14.478875447549868,-14.555569980082169
given,1.7000000000000002,8,given_lam1.7000000000000002_k8,29.169872880051713,1.7036269780458413,28.727164148589253,23012,142.1607608007947,459605.73966896924,20.26212946649963,0.05195761136397812,615.965254208878,87.0491719903314,0.03394365209404504,-17.839087012964583,-15.49794876907734
given,1.7000000000000002,9,given_lam1.7000000000000002_k9,25.687418533920926,1.4994547434116114,27.373078217420048,23945,143.5134040060462,483353.14469236357,20.520763406472373,0.06045291674433676,636.9931464955615,88.7277498091649,0.0009643100161806917,-16.16050919413108,-14.145305563825843
given,1.7000000000000002,10,given_lam1.7000000000000002_k10,30.356588184133688,1.8358004905445893,29.387291239238632,22421,142.48274654878244,449390.58261485986,20.324399055199418,0.044339104356792836,637.3447268964077,87.589768402882,0.00041290476123179154,-17.298490600413984,-15.175963021089586
