param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,2.5,1,mle_lam2.5_k1,1.340037981116431,0.07197256365922815,13.804979446459706,36886,114.68271533688028,597955.6777664938,16.415443090473282,0.3708099535363081,1394.5104942717905,27.460079294742982,-0.037046653311621824,-2.988190481561503,-1.5199287944124222
mle,2.5,2,mle_lam2.5_k2,1.578099838969404,0.08681648502704556,13.872859373304424,36672,114.39855408785888,593842.8942700755,16.358569048216438,0.37186562637646936,1334.7546704573854,28.66193293140614,0.007391575986156473,-1.7863368448983437,-1.804090043433817
mle,2.5,3,mle_lam2.5_k3,1.9219958776132986,0.09474495891284519,13.954666555098031,36639,115.47335537765503,594572.3068395457,16.502464075431476,0.36538325711236047,1397.4709775993515,26.991744404116513,-0.03924825691348999,-3.456525372187972,-0.7292887536376753
mle,2.5,4,mle_lam2.5_k4,1.397382255122841,0.07331366457027194,13.834804556841606,36763,114.03161813744629,596613.426095119,16.282480242812987,0.3754850147442078,1389.8305326882703,26.68277002314023,-0.03356633637047812,-3.7654997531642564,-2.1710259938464134
mle,2.5,5,mle_lam2.5_k5,1.9996252375726102,0.10073503716352912,13.952311283557409,36610,113.47140786255,592661.1632660986,16.221949261999942,0.37557922111009134,1460.3204591872002,24.45065729381664,-0.08598712679706488,-5.997612482487845,-2.7312362687427054
mle,2.5,6,mle_lam2.5_k6,2.141384940710404,0.10914885195959792,14.073922434824567,36559,115.04253168778455,592929.2083188415,16.442840014300668,0.36530164706098917,1390.6876865093507,26.7533853202213,-0.03420377044155609,-3.6948844560831837,-1.1601124435081545
mle,2.5,7,mle_lam2.5_k7,1.3964686998394864,0.07113579905922514,13.753161745547722,36858,114.97377346995597,597978.595817241,16.423967397124876,0.3707817966453003,1332.3716949355226,28.963549764742275,0.009163708071230348,-1.4847200115622101,-1.2288706613367282
mle,2.5,8,mle_lam2.5_k8,1.8995674252397967,0.10069535471421659,13.951492733993186,36512,114.12073537749565,591601.8921969375,16.322345989483857,0.3719770299795738,1416.7275760302728,26.72008359107195,-0.05356868765889011,-3.728186185232534,-2.0819087537970518
mle,2.5,9,mle_lam2.5_k9,1.4032914051768255,0.07191229098624115,13.719777656030892,36606,113.89955420357408,593416.677400621,16.324165871200744,0.37545917599034795,1407.956887072457,27.27752451458367,-0.047046245792513375,-3.170745261720814,-2.3030899277186165
mle,2.5,10,mle_lam2.5_k10,1.873348811144024,0.10131832226872753,14.08759481360915,36771,115.48392312395092,595666.0754733388,16.519077150957873,0.3623347014919497,1375.0733244200878,27.99163002140658,-0.022591938178707638,-2.456639754897907,-0.7187210073417845
