param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,3.6,1,mle_lam3.6_k1,1.7846153846153845,0.09374747731617564,14.106908419179879,36708,116.88615103173495,594366.0779963722,16.688752527396698,0.3547876356532554,1355.878340740802,29.46192397282869,-0.008317328079506359,-0.9863458034757961,0.6835069004422536
mle,3.6,2,mle_lam3.6_k2,1.4601462815653194,0.08202244807807836,13.983850917446507,36915,116.14119911123163,598359.4578210653,16.624984204514266,0.35981430966640965,1367.1841589501832,28.79747857347275,-0.016725053216857022,-1.650791202831737,-0.06144502006107189
mle,3.6,3,mle_lam3.6_k3,1.695777968281183,0.09000269681726156,13.851530945622763,36695,113.19382407378131,595286.320804016,16.195745921810833,0.3787555316200957,1447.8800371212178,25.274710000840727,-0.07673563810457718,-5.173559775463758,-3.008820057511386
mle,3.6,4,mle_lam3.6_k4,1.3488147591976831,0.07559885869218651,13.74490452269302,36789,113.37649500669707,596813.8697152534,16.232213105349864,0.379164662737602,1432.751467969598,25.075219729445013,-0.06548507235227441,-5.373050046859472,-2.8261491245956307
mle,3.6,5,mle_lam3.6_k5,1.998018051798484,0.10056054821087869,14.05393893403014,36591,115.49265878002282,592246.354223957,16.5211098514421,0.3624592531474033,1358.7964088242595,27.791992765218048,-0.010487389009499637,-2.6562770110864378,-0.7099853512698786
mle,3.6,6,mle_lam3.6_k6,1.8472906403940887,0.09425780361459069,14.07378244897044,36662,116.1097318650147,594133.4979532802,16.576822026253765,0.35967183481997744,1376.3952967111445,29.11105394306636,-0.023575040812816583,-1.337215833238126,-0.09291226627800597
mle,3.6,7,mle_lam3.6_k7,1.2398805841693337,0.06694633357712453,13.762939554891267,36720,112.95341716872666,595264.5084791895,16.14816653475163,0.38158474166226763,1413.7771874551322,27.358028403499105,-0.05137459115665033,-3.09024137280538,-3.2492269625660413
mle,3.6,8,mle_lam3.6_k8,1.8524935362635604,0.10179100738639295,14.325417369431271,36822,118.23270820857272,595892.8493712065,16.903153185887383,0.3430182910838057,1344.8084478160301,29.901345967447917,-8.505198168640149e-05,-0.5469238088565689,2.0300640772800165
mle,3.6,9,mle_lam3.6_k9,1.7534963168570512,0.09648104484094788,14.068959797115664,36811,115.00678410416162,596080.1620118697,16.44063066825403,0.36562066526123066,1452.2116164961565,25.514526287463113,-0.0799568758885778,-4.9337434888413725,-1.1958600271310758
mle,3.6,10,mle_lam3.6_k10,1.76119966556086,0.09232849925395108,13.92117578447704,36424,113.50370883645999,591240.8193291201,16.188907252846178,0.37836951022309007,1464.3443905841498,24.641735751294686,-0.08897957798728795,-5.8065340250098,-2.698935294832708
