param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
given,4.9,1,given_lam4.9_k1,26.42533378557553,1.5736004980638862,26.789261432092506,23861,145.72217096944846,482486.1080798438,20.83965724742138,0.06147858320422511,675.581284301674,87.43038010596594,-0.05955584956545601,-17.457878897330048,-11.936538600423575
given,4.9,2,given_lam4.9_k2,25.733815842380377,1.5359351229375442,27.209585048806368,24011,145.495902615497,482900.9007808345,20.750850035053563,0.05277141389055059,639.4645177363288,89.93665438861916,-0.002911694123438835,-14.951604614676825,-12.162806954375043
given,4.9,3,given_lam4.9_k3,30.156389221740866,1.7963846497044589,28.410848692742665,22732,144.80758218899942,456433.49905972613,20.72165104777416,0.041676329684579835,618.714718958692,91.151396790705,0.02963149673016363,-13.736862212590992,-12.851127380872612
given,4.9,4,given_lam4.9_k4,27.318932655654383,1.6818302395087188,27.919866362396384,23452,144.9028617133801,471079.2034301987,20.656307092552275,0.04924989417723275,636.2227672501111,88.36577829156525,0.002172543362586321,-16.522480711730736,-12.755847856491926
given,4.9,5,given_lam4.9_k5,26.44554149953718,1.5626596037987677,27.423431827340508,23839,145.0832570414045,480225.5808070489,20.72066889839836,0.05276545639567895,614.3100687031783,92.42744750092896,0.036539581740753446,-12.460811502367022,-12.575452528467537
given,4.9,6,given_lam4.9_k6,25.66114681166584,1.5119048516712392,27.258444009189013,24062,144.9637318186119,483599.0093468893,20.704279190740287,0.05328027988676521,584.3426006176514,94.44339611119739,0.08353941261899833,-10.444862892098598,-12.694977751260126
given,4.9,7,given_lam4.9_k7,29.6910000306852,1.8128509052344182,28.737454791943442,22913,145.768557059089,460482.8717496622,20.822317972709307,0.032992105526305264,599.8991177975107,93.41355513034196,0.059141166013005786,-11.474703872954024,-11.890152510783025
given,4.9,8,given_lam4.9_k8,27.894426697267622,1.6517189960737644,27.768160012601374,23249,144.18035860731982,468441.9851151821,20.61333745314922,0.05475463484861971,617.1688840165102,89.98565163830402,0.032055925135021535,-14.902607364991965,-13.478350962552213
given,4.9,9,given_lam4.9_k9,29.85976863358802,1.848348098846615,28.7962860587394,22858,144.14439819480182,461262.0742233658,20.598945489063915,0.04473271123345403,645.2743089310309,86.18979027498746,-0.012023548445252219,-18.698468728308526,-13.514311375070207
given,4.9,10,given_lam4.9_k10,27.583539603960393,1.6640695780405457,28.096623145747245,23405,144.50525114231584,469786.5714636688,20.59318249010696,0.04707775123687801,595.8999789329816,92.19255064623482,0.06541326246623469,-12.695708357061164,-13.153458427556188
