param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,2.3,1,mle_lam2.3_k1,1.526203870689887,0.08074072473536657,13.79819277858834,36584,113.57657959964402,593210.4752489408,16.256448198333555,0.37718376010060767,1459.0241292091682,24.07914539287924,-0.08502309341701664,-6.369124383425245,-2.62606453164868
mle,2.3,2,mle_lam2.3_k2,1.8664810004552395,0.09849296394108488,14.211640118263038,36646,116.53605542541052,593518.1302816158,16.62648529675498,0.35537470930777837,1327.210241286196,29.719065767846903,0.013002093121213365,-0.7292040084575824,0.33341129411782333
mle,2.3,3,mle_lam2.3_k3,1.6953225117471167,0.08944390168891972,13.988984505576877,36821,115.17617842338989,597649.1898389701,16.448710531902577,0.36602257464697385,1393.8332548297633,28.31165024177683,-0.036543015010060076,-2.1366195345276537,-1.0264657079028154
mle,2.3,4,mle_lam2.3_k4,1.6081715382974184,0.08867449734688737,14.05555812492109,36893,116.07990797943452,597463.2863701495,16.598071900916278,0.3586629831723214,1319.0805768436535,31.342819145170257,0.019047828407764644,0.8945493688657713,-0.12273615185817732
mle,2.3,5,mle_lam2.3_k5,2.0416354489992505,0.10308209485823988,13.936225718937807,36609,114.20708366851562,593305.7996579387,16.321127139515742,0.3719064575611432,1387.247123053526,26.45231732380447,-0.031645148737362794,-3.995952452500017,-1.9955604627770782
mle,2.3,6,mle_lam2.3_k6,1.896014609517671,0.09486967550020924,14.083474926437143,36530,114.83059389862447,593329.6786741926,16.416072251117107,0.3661051266807053,1383.3336023327972,27.01126778101255,-0.02873480594484268,-3.4370019952919364,-1.3720502326682293
mle,2.3,7,mle_lam2.3_k7,1.8574525600192702,0.0936097979689421,14.149017175305035,36669,116.17092258299772,593865.7562442843,16.609360475638535,0.3566566179818179,1346.405322535845,27.506549679514272,-0.0012725895375129692,-2.9417200967902133,-0.03172154829498197
mle,2.3,8,mle_lam2.3_k8,1.686209122203098,0.0867614333856927,13.753847313586014,36557,112.98417193298305,593392.870992027,16.137156816898457,0.38280783915260486,1436.1537066857331,25.940311658769883,-0.06801519334371076,-4.507958117534603,-3.218472198309655
mle,2.3,9,mle_lam2.3_k9,1.7978308489608377,0.09931773337852899,14.036011730102288,36761,116.19598914617792,596201.6203090389,16.61832431394951,0.35916732918107525,1326.3281599433976,30.717355229977073,0.013658064882096532,0.26908545367258796,-0.006654985114778356
mle,2.3,10,mle_lam2.3_k10,1.933065595716198,0.09582325969346639,14.068707845771847,36628,114.93783172215886,593194.1495180619,16.43436447202287,0.36491764772432483,1381.5993855219945,27.029632290686532,-0.027445132079248147,-3.4186374856179533,-1.2648124091338389
