driver_id,arrival_time,online_until,earnings,busy_time,online_duration,busy_time_capped,idle_time,idle_ratio
2833,948.8541825950026,955.9326060254083,168.7423574652788,6.551271537741996,7.078423430405678,6.551271537741996,0.5271518926636825,0.07447306562634814
2834,949.0589498520181,955.1692989863675,143.55190749784916,5.132220520636233,6.110349134349349,5.132220520636233,0.9781286137131158,0.1600773691006562
2835,949.240017040638,956.3904923499682,139.55382884916688,6.58613008024329,7.150475309330204,6.58613008024329,0.5643452290869142,0.07892415604184182
2836,949.3365588131069,956.7632874014383,188.2023295955045,7.465410163484368,7.426728588331457,7.426728588331457,0.0,0.0
2837,949.5435686535994,956.7314328732147,155.85392069452288,6.632296079845835,7.187864219615221,6.632296079845835,0.5555681397693863,0.07729252011373232
2838,949.602307533896,956.8390094073293,170.8351727808999,6.12585683185006,7.236701873433276,6.12585683185006,1.1108450415832163,0.15350156203908993
2839,949.6299433800995,955.8903587870824,118.07183894713765,5.284334937476517,6.260415406982929,5.284334937476517,0.976080469506412,0.15591305145944184
2840,950.6244560794121,958.1514179127013,197.6497329766908,7.853076574529482,7.526961833289192,7.526961833289192,0.0,0.0
2841,951.0250555571358,957.0729846129684,118.03281637492582,5.872559163479913,6.047929055832583,5.872559163479913,0.17536989235266986,0.02899668477154908
2842,951.0439275362389,958.2403633253541,143.79710273287154,6.992441112453369,7.196435789115185,6.992441112453369,0.20399467666181614,0.028346626391131557
2843,951.3140905099115,957.4344931200187,144.796536965625,6.815037147041723,6.120402610107249,6.120402610107249,0.0,0.0
2844,952.0852865638644,959.8776614271766,189.07166426327015,8.223461205374878,7.792374863312148,7.792374863312148,0.0,0.0
2845,952.3146080813401,960.2389136899526,175.14311180337353,8.44557038003668,7.924305608612485,7.924305608612485,0.0,0.0
2846,952.5190273710517,958.9044723080713,152.46214633189987,7.113528931286056,6.3854449370195425,6.3854449370195425,0.0,0.0
2847,952.6755302470915,959.7724293398788,153.740759823588,7.00067579979592,7.096899092787339,7.00067579979592,0.09622329299141885,0.013558498117750005
2848,952.895265839642,960.6523093792607,182.67337227256814,7.7360351952044075,7.757043539618735,7.7360351952044075,0.021008344414327418,0.0027082927028871614
2849,953.5375848489284,960.0999965458128,126.80456144497434,6.534059151269981,6.562411696884396,6.534059151269981,0.028352545614415803,0.004320446037830361
2850,954.0687331221077,960.2235964990073,126.09390719492993,6.188623615138186,6.154863376899584,6.154863376899584,0.0,0.0
2851,954.2080866025234,960.7599746365636,151.9402285637528,6.689979679322626,6.551888034040189,6.551888034040189,0.0,0.0
2852,954.6138679890872,961.688812657625,154.4990587569863,7.211591235567436,7.074944668537796,7.074944668537796,0.0,0.0
2853,954.7108103326126,961.1147852677967,143.48440854438488,7.74940782307319,6.403974935184124,6.403974935184124,0.0,0.0
2854,954.9754028662493,962.8409673797906,197.15054574358714,8.086914621266898,7.865564513541358,7.865564513541358,0.0,0.0
2855,955.0549377160268,962.9211151122856,151.54849045954933,8.30433706323459,7.866177396258877,7.866177396258877,0.0,0.0
