driver_id,arrival_time,online_until,earnings,busy_time,online_duration,busy_time_capped,idle_time
2869,607.7775379043804,615.2302785009819,95.75146273761595,5.586776786883574,7.452740596601416,5.586776786883574,1.865963809717842
2870,608.0059204729413,615.3035691521462,93.55416638185011,4.850548465717031,7.29764867920494,4.850548465717031,2.447100213487909
2871,608.0303786207867,615.6364007571774,110.5102368696783,6.059468492872631,7.60602213639072,6.059468492872631,1.5465536435180898
2872,608.0887612123953,614.3568041818377,83.04665403697562,4.655066816359737,6.2680429694423765,4.655066816359737,1.6129761530826396
2873,608.1577468971614,615.5337801414348,107.81720867027812,5.409433839586209,7.376033244273458,5.409433839586209,1.9665994046872486
2874,608.4040122594204,615.3462526403177,98.43419739907006,5.36126723859902,6.942240380897374,5.36126723859902,1.5809731422983537
2875,608.6072486654983,614.7576018511689,104.89228571578874,4.679163263038247,6.15035318567061,4.679163263038247,1.4711899226323633
2876,608.8525547068887,615.2657043946451,113.63789604598249,4.877973374722807,6.413149687756459,4.877973374722807,1.5351763130336513
2877,608.8662917976683,615.9027229583113,102.83505073966646,4.957256890378633,7.036431160643019,4.957256890378633,2.079174270264386
2878,608.8975718535269,616.1037522211248,96.83745361685538,4.992609269010548,7.206180367597881,4.992609269010548,2.213571098587333
2879,609.0163589596577,615.628448195634,85.57106573284318,4.255987415944191,6.612089235976214,4.255987415944191,2.3561018200320225
2880,609.025451688996,616.3772102228799,114.09510993901604,5.128386048741133,7.351758533883867,5.128386048741133,2.2233724851427343
2881,609.0754497121338,615.9740733564721,93.40440072857464,4.580395282733317,6.898623644338272,4.580395282733317,2.3182283616049553
2882,609.2537718055753,615.8854800381781,94.93637121284678,4.517709627849341,6.6317082326028185,4.517709627849341,2.113998604753477
2883,609.4413742099408,616.5753886642311,87.27040037605909,5.0971433598324705,7.134014454290309,5.0971433598324705,2.0368710944578385
2884,609.687673409696,616.7882790634384,99.07325591974607,4.978073023423527,7.100605653742377,4.978073023423527,2.12253263031885
2885,609.8198158832703,616.9783131111237,84.73940442663084,4.884903350884123,7.158497227853445,4.884903350884123,2.273593876969322
2886,609.911508732366,616.5874506831191,86.94114723196698,4.522600863423751,6.675941950753099,4.522600863423751,2.1533410873293484
2887,609.9190146870403,617.0612970055136,118.42306071377875,4.830675859406212,7.142282318473235,4.830675859406212,2.311606459067023
2888,609.9622532229905,616.0970344247764,85.60279950789524,4.193346879476094,6.134781201785927,4.193346879476094,1.9414343223098331
2889,610.2664652607747,616.3266410182991,77.46589253375704,3.4833282738258657,6.060175757524462,3.4833282738258657,2.576847483698596
2890,610.5277946264149,617.279736972685,87.05098261986647,4.748957164343143,6.751942346270084,4.748957164343143,2.002985181926941
2891,610.6389147781589,617.5350474993851,84.88185114332381,4.6069991066107985,6.896132721226195,4.6069991066107985,2.2891336146153964
2892,610.6925424068625,617.9098252903999,72.85986595499742,4.897203597271029,7.21728288353745,4.897203597271029,2.320079286266421
2893,610.8150165038043,616.8728185869043,96.56929319861243,4.564876449907903,6.0578020831,4.564876449907903,1.4929256331920975
2894,610.9221955110652,618.5006511345032,116.67009796906646,6.144521937439892,7.578455623438003,6.144521937439892,1.4339336859981113
2895,610.9586725612769,617.7351527129501,85.88192874037455,4.687209064875839,6.7764801516732405,4.687209064875839,2.0892710867974014
2896,611.4124836817776,618.1074633604721,82.33294740815376,4.307699980689841,6.694979678694494,4.307699980689841,2.3872796980046536
2897,612.1547149216384,619.7933972838216,86.27977359000828,4.226522651284946,7.638682362183204,4.226522651284946,3.4121597108982575
2898,612.422611626304,619.82671715935,83.9667062553303,4.803583951672115,7.404105533045936,4.803583951672115,2.6005215813738207
2899,612.7326834177878,619.9651256210947,108.88156873042956,5.747492356444117,7.232442203306846,5.747492356444117,1.4849498468627287
2900,613.1876083464001,620.9890034879791,94.73470063387977,5.4883680867588485,7.801395141578951,5.4883680867588485,2.313027054820102
2901,613.197360226982,619.9444873334037,64.18188302845998,4.010275363053271,6.747127106421658,4.010275363053271,2.736851743368387
2902,613.2926042275258,619.9464828324952,102.62029692775675,5.0578213196349395,6.653878604969464,5.0578213196349395,1.596057285334524
2903,613.4308056955321,620.2381592122439,95.01143887066476,4.768562923622307,6.807353516711828,4.768562923622307,2.038790593089521
2904,613.7212383054131,620.8836093026647,94.27555792013678,4.769086760497043,7.162370997251628,4.769086760497043,2.3932842367545852
2905,613.7675303485213,620.5105515284768,87.4851515446492,3.6391849837916577,6.743021179955463,3.6391849837916577,3.103836196163805
2906,613.8154323161003,620.571960563294,80.61091045415793,4.173380458646559,6.756528247193728,4.173380458646559,2.583147788547169
2907,613.8608502389635,621.6710993270875,82.68813591070595,4.452091593622142,7.81024908812401,4.452091593622142,3.358157494501868
2908,613.975264632029,621.7279675530269,87.21879728808908,5.321605753063359,7.752702920997876,5.321605753063359,2.4310971679345172
2909,614.0743607132969,620.602739067702,88.30494770301726,3.7858625275176143,6.528378354405163,3.7858625275176143,2.7425158268875487
2910,614.2119908783255,621.3439131281064,66.89032364529531,3.847190826814871,7.131922249780814,3.847190826814871,3.284731422965943
2911,614.4279163074343,622.0170101290548,84.19376179655004,4.8205835750120585,7.589093821620509,4.8205835750120585,2.76851024660845
2912,614.5230519332376,622.0168569751166,114.9832234112498,5.270021799042168,7.493805041879,5.270021799042168,2.2237832428368316
2913,614.7630962297577,621.7101904214926,90.0364788756857,3.754805849045828,6.947094191734891,3.754805849045828,3.192288342689063
2914,614.8364040732399,622.3965913245695,91.47942657250759,4.841126397274746,7.56018725132958,4.841126397274746,2.7190608540548347
2915,615.0452630894126,622.046539195442,84.2928441882233,4.5780166500013655,7.001276106029422,4.5780166500013655,2.423259456028057
2916,615.1063837422928,622.6315023188552,105.83966369378948,4.978022830290217,7.525118576562363,4.978022830290217,2.547095746272146
2917,615.2906475014807,621.8215083588491,96.64195284559119,5.606847237381429,6.530860857368339,5.606847237381429,0.9240136199869093
2918,615.5398384677615,622.7923543644514,89.0686874591679,4.0157752455806,7.252515896689943,4.0157752455806,3.2367406511093426
2919,615.6137447210892,623.4245321740025,109.48969758218612,5.5044382725915675,7.810787452913246,5.5044382725915675,2.3063491803216785
2920,615.8628520839225,623.8109310223306,82.5798579850963,4.932265282028866,7.948078938408116,4.932265282028866,3.01581365637925
2921,615.8660827168075,622.6188933226575,73.06006785381379,3.741255687038539,6.7528106058500725,3.741255687038539,3.0115549188115334
2922,615.8762002781492,623.7556003608431,110.99944621557637,5.070531169812556,7.8794000826939055,5.070531169812556,2.8088689128813495
2923,615.8903396326085,622.0734018173689,73.1759636426192,3.8721408137219653,6.183062184760388,3.8721408137219653,2.3109213710384227
2924,615.9057062079627,622.2181471129242,65.91894034160862,3.3467527766651433,6.312440904961477,3.3467527766651433,2.9656881282963337
2925,615.9500560103376,623.5807847928273,84.69126600538604,5.006075136928637,7.6307287824897685,5.006075136928637,2.624653645561131
2926,615.959590336885,621.965493106442,116.14523033146028,4.436046245308585,6.005902769556997,4.436046245308585,1.5698565242484115
2927,616.0220625012463,623.2757363882664,98.9829358129281,4.548505324223626,7.253673887020113,4.548505324223626,2.705168562796487
2928,616.2938254193906,623.2661919127047,86.97357974520739,4.414444370807941,6.972366493314098,4.414444370807941,2.557922122506157
2929,616.5970924341842,623.6693563854614,87.52433760025744,5.10293724884432,7.072263951277137,5.10293724884432,1.9693267024328165
2930,616.7250389447318,624.1473849376384,100.45582009517162,5.870537479881609,7.422345992906685,5.870537479881609,1.551808513025076
2931,616.8638691757234,623.4583003782718,95.33840809434137,4.729924443036557,6.594431202548435,4.729924443036557,1.8645067595118778
2932,617.1160159918243,623.4889447632612,79.97000424620728,3.944735248445837,6.372928771436932,3.944735248445837,2.428193522991095
2933,617.1380964602317,623.8762470886791,106.54326401196455,5.023538187431008,6.738150628447329,5.023538187431008,1.714612441016321
2934,617.2213007241941,625.1275112394544,98.39112147021183,5.1043487474854885,7.906210515260341,5.1043487474854885,2.8018617677748523
2935,617.9120409187207,625.4535926870245,82.28724676790509,4.9722090430992605,7.5415517683038615,4.9722090430992605,2.569342725204601
2936,618.0624409549561,624.7597136723186,108.50281829590192,4.755250563316804,6.69727271736258,4.755250563316804,1.9420221540457758
2937,618.4577793328709,626.4556847833519,139.06608206305998,5.2116859984727535,7.997905450480971,5.2116859984727535,2.7862194520082175
2938,618.4844660543522,624.9302148003834,85.08586534067508,4.431289587554845,6.4457487460311995,4.431289587554845,2.0144591584763543
2939,618.8437782520379,625.4483356950955,85.76554847080135,4.950010540822392,6.604557443057615,4.950010540822392,1.6545469022352233
2940,618.978140929181,625.247113788488,87.92186926041715,4.273888879490942,6.268972859307041,4.273888879490942,1.9950839798160995
2941,619.3152885666939,627.1676791759139,111.83795542577693,5.157956756153169,7.852390609220038,5.157956756153169,2.694433853066869
2942,619.806897671708,626.7937962872998,93.63791763076523,4.82124559977737,6.986898615591713,4.82124559977737,2.1656530158143426
2943,620.0384603326031,627.7735061059298,89.6709759717946,4.782747729067882,7.735045773326647,4.782747729067882,2.9522980442587645
2944,620.1633133138181,627.8277501417338,140.47842921440605,5.279693913924873,7.664436827915665,5.279693913924873,2.3847429139907925
2945,620.2999518850089,626.318241873684,77.41840863565011,4.120071756288734,6.018289988675065,4.120071756288734,1.8982182323863306
2946,620.4442333300904,627.8167143041342,114.55340230526289,5.476396898538137,7.37248097404381,5.476396898538137,1.8960840755056738
2947,620.7919029849693,627.815708054779,110.45486704040225,5.024744118421068,7.023805069809669,5.024744118421068,1.9990609513886008
2948,620.8378506938255,626.8650059145529,65.71485670748321,4.105558406426895,6.027155220727309,4.105558406426895,1.9215968143004138
2949,621.1962182930721,628.6429337295049,119.62454227568747,6.006272399736948,7.4467154364327826,6.006272399736948,1.440443036695835
2950,621.2472727591469,629.0988642092242,95.02261888841086,5.641624171726129,7.851591450077308,5.641624171726129,2.2099672783511792
2951,621.4102219053813,627.5747935829696,97.57520733001927,4.596868002379904,6.164571677588356,4.596868002379904,1.5677036752084517
2952,621.5950587614564,628.329016044526,99.17543716824696,4.849171828426406,6.733957283069685,4.849171828426406,1.8847854546432794
2953,622.236890711872,628.8506163067558,93.54569063231087,5.342604396104863,6.613725594883817,5.342604396104863,1.2711211987789541
2954,622.317207143798,628.8116827441228,59.97818464323226,4.359496156812332,6.49447560032479,4.359496156812332,2.1349794435124583
2955,622.406161613304,629.5780262360024,89.76595542751511,4.738690252358047,7.171864622698422,4.738690252358047,2.4331743703403745
2956,622.4180711455659,629.5326165239975,103.44325038908116,5.355348227254862,7.114545378431558,5.355348227254862,1.7591971511766955
2957,622.4723562714672,629.1314223122185,116.53987016969957,4.8991284782601685,6.659066040751327,4.8991284782601685,1.7599375624911584
2958,622.7532036679588,630.5551781916967,129.3773216861446,7.0717166279503045,7.80197452373784,7.0717166279503045,0.7302578957875356
2959,622.8845260344702,630.3399162405523,105.66610303668257,6.1159921198843,7.455390206082029,6.1159921198843,1.339398086197729
2960,623.3133211729645,630.0698910364365,111.94178663917032,5.116674286599966,6.756569863472009,5.116674286599966,1.6398955768720436
2961,623.3782126464831,630.0795384691208,85.4024092529906,4.275375371749983,6.7013258226377275,4.275375371749983,2.4259504508877443
2962,623.4216065570871,630.5383085512773,103.92872951839226,5.492273537932358,7.11670199419018,5.492273537932358,1.6244284562578217
2963,623.4611147060401,630.0516074087845,91.97429730437528,4.743688994992125,6.590492702744427,4.743688994992125,1.8468037077523025
2964,623.5908726441937,630.1939432645476,119.73892045457043,5.59536335863346,6.603070620353833,5.59536335863346,1.0077072617203733
2965,623.6686097134431,630.2460738537956,128.67326505566365,5.292499204978827,6.577464140352504,5.292499204978827,1.2849649353736767
2966,623.8276233999079,631.0071546029455,117.13001796813711,5.437635318583408,7.179531203037641,5.437635318583408,1.741895884454233
2967,623.8490258977658,631.0202212705656,123.21791040024746,5.365403946708516,7.17119537279973,5.365403946708516,1.805791426091214
2968,623.9471678503805,631.7470810099355,124.26639601597492,5.9757936423212294,7.79991315955499,5.9757936423212294,1.8241195172337603
2969,624.1227242915203,631.0135180857269,99.16651103345116,4.923485212348318,6.8907937942066155,4.923485212348318,1.9673085818582976
2970,624.3624295592651,631.3214053492361,103.55069344785736,5.685983472621868,6.958975789970964,5.685983472621868,1.2729923173490958
2971,624.5574029908943,631.1235691670961,82.99217905909015,4.542249340001427,6.566166176201818,4.542249340001427,2.0239168362003914
2972,624.9564585504528,631.0586221461721,75.32226631546854,3.725466682086719,6.102163595719276,3.725466682086719,2.3766969136325566
2973,624.9653299000282,632.581193628772,117.34365871976627,5.563582230852211,7.615863728743761,5.563582230852211,2.05228149789155
2974,625.0148131339621,632.400408087444,100.4962061303654,4.990601174249915,7.385594953481927,4.990601174249915,2.3949937792320126
2975,625.3511910934791,631.892393716891,107.08796438270228,4.725000419788341,6.541202623411891,4.725000419788341,1.8162022036235506
2976,625.4480329831796,631.7705307744417,87.58792761475128,4.547337968945969,6.322497791262094,4.547337968945969,1.775159822316125
2977,625.4500729390676,632.7686556761474,131.5056787601263,5.466113651279791,7.318582737079851,5.466113651279791,1.8524690858000596
2978,625.4944636559532,631.5476160070457,81.80982433643597,4.1712938353054,6.053152351092535,4.1712938353054,1.881858515787135
2979,625.7415170956306,632.6531629830776,93.87781279757961,4.553226747550437,6.91164588744698,4.553226747550437,2.358419139896543
2980,625.7774533039484,632.4616137618133,81.65194824005847,5.138605472563926,6.684160457864891,5.138605472563926,1.5455549853009654
2981,625.9643367028185,632.0033005070534,86.69858827038486,4.69030891393545,6.038963804234868,4.69030891393545,1.348654890299418
2982,626.1084503249638,633.578181310171,109.04999340472031,5.468888193382575,7.469730985207207,5.468888193382575,2.000842791824632
2983,627.1457406351044,634.782343922046,103.7424484138184,5.763855940871214,7.636603286941636,5.763855940871214,1.8727473460704216
2984,627.1891489474032,633.5272445877943,142.36527154781675,6.158359453361042,6.338095640391089,6.158359453361042,0.17973618703004668
2985,627.2855538434063,633.9506279710777,115.25093525876494,5.623496304105827,6.665074127671346,5.623496304105827,1.041577823565519
2986,627.4054204170253,635.0891802060104,114.45478243716268,6.31799032201312,7.683759788985071,6.31799032201312,1.3657694669719511
2987,627.4763187470529,634.3412158171917,108.10570407381596,5.8465570131555875,6.864897070138795,5.8465570131555875,1.0183400569832077
