param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
given,3.9000000000000004,1,given_lam3.9000000000000004_k1,25.13208010812139,1.3414422035775744,25.812131287132328,24374,148.76908219235472,492574.4311388865,21.206413005764908,0.0550551699457852,678.1450715433671,89.6560189140196,-0.06357679542659711,-15.232240089276388,-8.889627377517314
given,3.9000000000000004,2,given_lam3.9000000000000004_k2,26.050291790155523,1.386711841058023,26.359279876233625,24203,148.04465154798226,488547.35010834143,21.1746429986742,0.04771641417662578,618.0101880118561,95.56513049508244,0.030736456123305222,-9.323128508213543,-9.614058021889775
given,3.9000000000000004,3,given_lam3.9000000000000004_k3,26.141384388807072,1.3807811720342753,26.533450069740958,24072,148.37055116742283,483984.7379081333,21.23215260106658,0.04140108470650669,642.8145007992384,93.59311939030322,-0.008165679443532747,-11.29513961299277,-9.288158402449199
given,3.9000000000000004,4,given_lam3.9000000000000004_k4,25.162151258417904,1.285646087977866,25.711526775764916,24115,148.32855796714543,485924.3559003684,21.18888990794599,0.05272434701089885,610.3876666822988,95.60911007091885,0.04269132706310386,-9.27914893237714,-9.330151602726602
given,3.9000000000000004,5,given_lam3.9000000000000004_k5,27.65467006792267,1.4710948291220651,26.746559791054203,23539,148.7938792409482,471825.3910730467,21.268935904446984,0.03766464396983068,611.8828507850424,95.96821546470501,0.040346337497744855,-8.920043538590974,-8.86483032892383
given,3.9000000000000004,6,given_lam3.9000000000000004_k6,25.202301467647146,1.2359701333413815,25.262989137161888,24310,148.52850819128673,488807.3204575246,21.198804660851156,0.06086103323339768,677.2087134578815,89.73631856406233,-0.06210824721512642,-15.151940439233655,-9.130201378585298
given,3.9000000000000004,7,given_lam3.9000000000000004_k7,24.96896722939424,1.29943329483705,25.86690072654684,24178,148.26725201780866,486761.3883744658,21.168693497375074,0.05390797297047943,634.8334901599056,92.9197476717281,0.004351432419757328,-11.968511331567882,-9.391457552063372
given,3.9000000000000004,8,given_lam3.9000000000000004_k8,25.86860587979365,1.3454129952195772,26.057486240586265,23854,148.3234547571162,480864.6403225707,21.236797780566103,0.048266156232979245,606.0613263939364,95.82532026059565,0.049476593716077266,-9.06293874270034,-9.335254812755835
given,3.9000000000000004,9,given_lam3.9000000000000004_k9,26.334464191229106,1.371067261156969,25.871920177903544,23668,148.06167564216705,477646.9656216309,21.177948875735503,0.054875733553987,659.4602462271808,92.9017047638298,-0.03427222997769186,-11.986554239466187,-9.597033927704985
given,3.9000000000000004,10,given_lam3.9000000000000004_k10,27.27974554550227,1.3976415648876068,26.68836132969929,23549,148.11542272764967,473376.89103756833,21.161250920236256,0.04333225108236441,678.8998125958708,89.16229559511753,-0.06476050242924747,-15.725963408178458,-9.543286842222358
