param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,3.6,1,mle_lam3.6_k1,2.141772556541197,0.10099627145464336,14.281413248409127,36735,117.43791128083579,594000.9552584675,16.785403251069738,0.3475166784044625,1351.7268619656454,29.75295795001316,-0.00523002455059407,-0.6953118262913272,1.2352671495430911
mle,3.6,2,mle_lam3.6_k2,2.222340794493504,0.11021205080125568,14.17450714373962,36650,116.96332789460956,592887.1090977759,16.735727559775764,0.35177756331204785,1338.9609444682671,30.100833377030803,0.0042635232365968445,-0.34743639927368264,0.7606837633168624
mle,3.6,3,mle_lam3.6_k3,1.801608579088472,0.08759441443737315,14.01450791511415,36628,115.41596246016876,594045.9587824886,16.470924652953208,0.3648671772897292,1385.6815841730943,28.542681589394192,-0.030480914503737466,-1.9055881869102933,-0.7866816711239437
mle,3.6,4,mle_lam3.6_k4,1.599207093300474,0.07929192979847229,13.844297547797208,36734,114.19202340600184,594940.4419452696,16.29336409800659,0.37460687500655787,1408.298384959543,25.956619781168353,-0.047300205330552236,-4.491649995136132,-2.010620725290863
mle,3.6,5,mle_lam3.6_k5,2.1660553160727196,0.10637316362483888,14.404574945475895,36540,118.30345159612754,591280.6510774455,16.919958250007674,0.33984260081088474,1295.179831528877,30.819504761654386,0.03682194200687794,0.3712349853499006,2.100807464834844
mle,3.6,6,mle_lam3.6_k6,1.8907787762088148,0.09076462591091965,14.010012713991166,36685,113.67151718807523,595070.3924795738,16.251225687758456,0.3733543585396808,1494.4424994438318,23.691970518049963,-0.11136244508807769,-6.756299258254522,-2.5311269432174726
mle,3.6,7,mle_lam3.6_k7,1.5846761284814854,0.08083280917645558,14.008318325801087,36890,115.96640880965815,598966.5015018843,16.58716316847536,0.3605309329561651,1337.9339898441704,29.81361123595613,0.005027231979124913,-0.6346585403483544,-0.23623532163455252
mle,3.6,8,mle_lam3.6_k8,1.8539507772020725,0.08924953834258187,13.862432982872765,36369,114.12717867568608,587869.097358459,16.319400669687,0.37302327862049517,1398.2729458792244,26.588702643399486,-0.03984465150795202,-3.859567132904999,-2.0754654556066185
mle,3.6,9,mle_lam3.6_k9,1.636740517403828,0.07401253049613189,13.799156280489356,36539,115.28704554921107,591768.4048041004,16.499043822453242,0.3669427668738599,1366.856692351505,27.737828223119315,-0.01648152823685467,-2.71044155318517,-0.9155985820816284
mle,3.6,10,mle_lam3.6_k10,1.801077430248452,0.08156715603899108,13.99047544979395,36639,114.6575618923988,592779.5949837018,16.431448949514124,0.36689712042598294,1420.3841500262579,26.65770194871649,-0.05628794853265129,-3.7905678275879957,-1.5450822388938974
