param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
given,2.1,1,given_lam2.1_k1,27.536948859068705,1.4427876291377835,26.741176187638143,23436,148.38253796637787,470521.0278913842,21.19165122877016,0.04087182685527266,627.6900557355855,93.06806061716058,0.015554921779441733,-11.820198386135402,-9.276171603494163
given,2.1,2,given_lam2.1_k2,26.70498679509088,1.4162484201395162,26.56502212301605,23590,148.02656931932552,475757.3937923122,21.174512570790743,0.045101621657253815,643.5387113152839,94.77101396475226,-0.009301503520402932,-10.117245038543729,-9.632140250546513
given,2.1,3,given_lam2.1_k3,26.36279069767442,1.3113924984041243,26.293823706354182,23748,148.09278769225799,477747.3330952242,21.121920638555203,0.048849385504399795,642.6904508078338,92.21157845678276,-0.007971124181145317,-12.676680546513225,-9.565921877614045
given,2.1,4,given_lam2.1_k4,27.538243276585245,1.3660556592830742,26.48412376789994,23495,148.19558575470737,474077.67882930883,21.159973291255763,0.04767474420349268,611.6541969232441,95.71632287451291,0.040704949470017904,-9.171936128783074,-9.463123815164664
given,2.1,5,given_lam2.1_k5,26.07804131599082,1.3484999819971528,26.103125455210364,24154,147.49439596872838,484371.596361304,21.092470927997848,0.05258108200226645,646.139342751818,91.60658373762583,-0.013380234407674108,-13.28167526567016,-10.164313601143647
given,2.1,6,given_lam2.1_k6,25.108614697120156,1.2796692890161006,25.877493873003054,24133,148.11122008063768,485804.80186449154,21.171447903149886,0.05232301978226592,629.5423246988428,94.56695858796904,0.012649893975102078,-10.321300415326945,-9.547489489234351
given,2.1,7,given_lam2.1_k7,28.28818765707903,1.4168128012213652,26.362101798715226,23112,147.34491072363895,464283.81369018636,21.05081939505044,0.05248407708998451,629.1245256374931,93.96804314237134,0.013305154044737644,-10.920215860924642,-10.313798846233084
given,2.1,8,given_lam2.1_k8,26.276763370099175,1.3562641303835528,26.86550345213368,23862,147.4758872827211,479886.53721797443,21.083618495287435,0.0416314270646806,613.9022216773095,93.78726796695825,0.03717923341854368,-11.100991036337732,-10.182822287150941
given,2.1,9,given_lam2.1_k9,25.949563169960964,1.2986952010692945,25.832012165829607,23902,148.0148212935598,481196.1840253629,21.10876007072794,0.056730476407561084,646.8055095370827,93.24960484224009,-0.014425024916995266,-11.638654161055896,-9.643888276312225
given,2.1,10,given_lam2.1_k10,25.68432060035677,1.2653042576155984,25.86551996174883,24163,147.12544069017048,486102.4560403233,21.036630097472962,0.05651198446109779,636.6229537677448,92.1805418934527,0.001544906132946,-12.707717109843287,-10.533268879701552
