param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,4.7,1,mle_lam4.7_k1,2.2595689932454164,0.1095372882129001,14.217879415715148,36465,116.51987384041283,590289.6808755314,16.650561976091943,0.3544299839850346,1382.0121941482864,28.40507378124763,-0.027752122816221858,-2.0431959950568555,0.31722970912012727
mle,4.7,2,mle_lam4.7_k2,1.5245443661034987,0.06796309221454526,13.936415158861049,37012,115.16027693102151,600445.6839183462,16.4748380192053,0.36599310602713125,1361.0367717810277,27.370422823556762,-0.012153465325212887,-3.0778469527477235,-1.0423672002711868
mle,4.7,3,mle_lam4.7_k3,2.1134117268904187,0.10071834806364402,14.01675470390424,36544,115.52459828804186,591716.9924313504,16.516376561205902,0.36338407673629325,1388.410149426679,28.537166089066393,-0.03251004908264221,-1.9111036872380929,-0.6780458432508425
mle,4.7,4,mle_lam4.7_k4,1.1896110886825462,0.05615660075098541,13.699156538191778,36713,113.95810348652174,595317.1326135895,16.303836310163504,0.37709921962713816,1412.6502681140964,26.82421509429029,-0.050536542295796405,-3.6240546820141937,-2.2445406447709644
mle,4.7,5,mle_lam4.7_k5,1.9770459348832232,0.09795004678771321,14.090198785711989,36640,115.54941328495909,595195.0278308243,16.50041195672255,0.36258819217274324,1407.9124141055727,27.817767964195152,-0.04701317286716811,-2.6305018121093333,-0.6532308463336136
mle,4.7,6,mle_lam4.7_k6,1.6462891462891462,0.07992495065141622,14.0669564580751,36682,115.65756042269963,594826.8332539442,16.518328689084573,0.36208875689244935,1376.0731832738486,28.30304374430844,-0.02333549678392144,-2.145226031996046,-0.5450837085930686
mle,4.7,7,mle_lam4.7_k7,1.6944586622127635,0.0862905472968767,14.026958610681602,36492,116.0222254985891,591713.3500428044,16.58320519738828,0.3604566975179259,1401.805556076962,29.17074533682653,-0.04247172502089214,-1.2775244394779541,-0.18041863270360636
mle,4.7,8,mle_lam4.7_k8,1.9068700661403883,0.08387075222018672,14.025314867043562,36781,115.55463673024325,595453.0430709434,16.50499895933785,0.36301416574042,1378.4435820952936,27.975987481752792,-0.0250982760350571,-2.472282294551693,-0.6480074010494548
mle,4.7,9,mle_lam4.7_k9,1.8881025504072642,0.0915789587188955,14.13146154127538,36738,115.56887620926548,593561.7482107875,16.546230684575274,0.3591357347033521,1399.888985673559,26.39919591893079,-0.04104644143152547,-4.0490738573736955,-0.6337679220272179
mle,4.7,10,mle_lam4.7_k10,1.5850415065953847,0.07580826262115012,13.901843871446056,36633,115.28166906162508,592893.6239839378,16.48342175551623,0.3662807816076073,1390.5756195729748,28.141866359908096,-0.03412043034351253,-2.306403416396389,-0.9209750696676196
