param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
given,1.9,1,given_lam1.9_k1,27.353105416640815,1.3922665267614984,26.399673516921055,23417,148.0948652620325,470645.4818027393,21.100122469582622,0.04790818594612778,664.6907473215753,91.7163586392485,-0.04247554786038421,-13.171900364047488,-9.563844307839531
given,1.9,2,given_lam1.9_k2,26.178236108973373,1.366979432543437,26.529366976684734,23981,148.12832461367177,481861.4399682742,21.14599299893073,0.04391346437788158,610.7938388151207,94.329791399973,0.04205430222351436,-10.558467603322981,-9.530384956200265
given,1.9,3,given_lam1.9_k3,25.113059529303182,1.300980575753745,26.123766168935965,24342,148.57697743898078,489858.29461631965,21.24805856881409,0.047258307595778364,640.0483963473193,95.82291876131904,-0.003827427007233375,-9.06534024197694,-9.081732130891254
given,1.9,4,given_lam1.9_k4,26.352541325505946,1.3353237370770477,26.06517139145427,23836,147.80470092144864,479035.03568641504,21.17662063968312,0.05150569752809157,617.3653062345753,94.85107434840413,0.03174786404012209,-10.03718465489186,-9.854008648423388
given,1.9,5,given_lam1.9_k5,26.268988514264542,1.3437520383225525,26.502784723912484,23880,147.01939123135057,480459.3705440536,21.002034975839177,0.05026561746530014,640.8787092197555,92.41621635659895,-0.005129657962119394,-12.472042646697034,-10.639318338521463
given,1.9,6,given_lam1.9_k6,27.129661306876496,1.3855641453720964,26.441736230275662,23430,147.5520162641667,469953.1718013709,21.05779120539031,0.04973080386602193,671.3818837948642,89.85708595765942,-0.05296967041122169,-15.031173045636564,-10.106693305705335
given,1.9,7,given_lam1.9_k7,26.188931120793548,1.3005843434173237,26.37651912789561,23886,147.5329724413867,479924.75935183093,21.08459435010806,0.0467302277800587,611.7430288804036,94.48753082077614,0.04056562882567227,-10.400728182519842,-10.125737128485326
given,1.9,8,given_lam1.9_k8,26.384758364312265,1.3304544491702186,26.272702817172913,23763,146.6478725230096,478218.71229753434,20.894511170388448,0.059320329651271986,674.0693525699376,86.9888151628546,-0.057184593659276084,-17.89944384044138,-11.010837046862434
given,1.9,9,given_lam1.9_k9,26.522460517421496,1.342862797444934,26.416087346147602,23914,147.95363217699457,479813.6291499934,21.142341333752242,0.04358024255105428,590.7823426163849,95.85293303988358,0.07343956754779668,-9.035325963412404,-9.705077392877456
given,1.9,10,given_lam1.9_k10,27.515222699595093,1.3667294991753325,26.731806762768475,23451,147.73932174723973,473061.30823466164,21.1089721033891,0.04653828096430597,630.8627755488627,95.20169238449628,0.010578949360867451,-9.686566618799702,-9.919387822632302
