lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_time,variance,fairness_cv,cvar,fairness_effect,delta_cvar_cross,delta_profit
3.0,1,lam3_kmean_1,3.954298679199417,0.32101701189903864,24.47660963619011,35559,111.42582349253354,573174.4360455925,15.9305739629733,1.3951830380872101,476.94735856340657,0.19599697634857943,67.81272548243405,0.0410491319239904,0.864989397072307,-0.33944678642578197
3.0,2,lam3_kmean_2,3.280794241215981,0.27326848340183246,24.423138993296,36143,112.42287223342579,583249.861147013,16.0394893209215,1.3620402268741958,483.59286805040125,0.19560739391894802,67.0969154004746,0.027687663458044964,0.14917931511286042,0.6576019544664717
3.0,3,lam3_kmean_3,3.266372253339078,0.2836577396176551,24.369063885243534,35923,112.50303507814895,578265.6003016856,16.095665243775525,1.341960633533463,476.3337810242021,0.19399540899211876,67.24439965560721,0.042282791579060786,0.29666357024547096,0.7377647991896339
3.0,4,lam3_kmean_4,3.7740397492901914,0.3044882691893034,24.38820518950607,35925,113.3726537233293,577973.7886815327,16.169482347620153,1.3165487161553653,500.08706773942316,0.1972488589590785,66.4935704007759,-0.005475592037590404,-0.4541656845858455,1.6073834443699724
3.0,5,lam3_kmean_5,2.822049614319886,0.23919752020271048,24.419300704257513,36157,109.82580971165548,583614.3528077372,15.694812211313044,1.4751204432357499,473.3301061915962,0.19809688682313398,65.64049410827856,0.048321983402706326,-1.30724197708318,-1.9394605673038399
3.0,6,lam3_kmean_6,3.5860655737704916,0.2986045655186162,24.29294665517736,35758,112.60129625892232,577757.2511045304,16.062562696881276,1.3736984431475516,484.87129320809555,0.19555541495577525,68.21215855485016,0.025117260471782976,1.264422469488423,0.8360259799629972
3.0,7,lam3_kmean_7,3.1601557256007515,0.2594300596235544,24.175932341363744,36068,112.11751904738198,583235.334084481,16.037781420876456,1.3931511340209555,447.21115188218465,0.18861786875626593,68.92480967881642,0.10083678080863023,1.9770735934546764,0.35224876842265473
3.0,8,lam3_kmean_8,3.390423870307535,0.2909440533922957,24.374806211754944,35875,114.58956209714076,580166.9528978236,16.389641120408637,1.2469198081374835,463.5390755924369,0.18788759845982647,69.98181428799462,0.06800783997334159,3.034078202632884,2.824291818181436
3.0,9,lam3_kmean_9,3.280053727333781,0.2756277189792806,24.356409208487577,36004,111.57174788001007,582404.5239336526,15.931546046130912,1.4139797933335567,510.44143050669237,0.20249705980520183,65.07529454558903,-0.02629408486655671,-1.8724415397727086,-0.1935223989492556
3.0,10,lam3_kmean_10,3.672573478237593,0.30430689402133093,24.274456972670464,35986,112.46969928614153,580118.708917918,16.046512469865082,1.3784806144766313,480.1635970795854,0.19483145857656026,68.56443415545228,0.034582559331327256,1.6166980700905356,0.7044290071822132
