param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,4.1,1,mle_lam4.1_k1,1.9686093850439255,0.1449952338539356,14.27629292752534,36601,116.62453256598997,591636.2537072671,16.64537778323871,0.353663083952176,1375.899804773339,29.72997572719672,-0.023206561509179213,-0.7182940491077652,0.4218884346972658
mle,4.1,2,mle_lam4.1_k2,1.299188342128526,0.09782995811415818,13.954737745525817,36846,116.37956445401707,596678.0269557455,16.643380680709953,0.3591538894163109,1368.525556454105,28.629296455534867,-0.017722601674123428,-1.8189733207696186,0.17692032272437075
mle,4.1,3,mle_lam4.1_k3,1.1163716576101577,0.0845820637258751,13.81805126709468,36759,114.61330212550287,595416.1045419874,16.395623692870757,0.37141693793343905,1327.1743558184535,28.014315279573335,0.01302877983628481,-2.4339544967311504,-1.589342005789831
mle,4.1,4,mle_lam4.1_k4,1.6829955710642868,0.13534158924226902,13.966529794668546,36628,115.4687043201487,591315.2348234815,16.510970058706675,0.3643985169242551,1423.0124698436875,25.854074306469215,-0.05824253423257564,-4.59419546983527,-0.7339398111439976
mle,4.1,5,mle_lam4.1_k5,1.2380672246436881,0.09592582808935757,13.964010591324216,36934,116.79019990151393,599367.3058945695,16.686162079849893,0.3575443924661839,1332.9344636846104,28.782312420710532,0.00874519745390101,-1.665957355593953,0.5875557702212291
mle,4.1,6,mle_lam4.1_k6,1.425019383471914,0.10466222525050264,13.761644861056455,36870,114.16966172237485,599048.2150573009,16.33648159228476,0.37564515781226937,1401.3264444443769,27.665737092300162,-0.042115427153521345,-2.782532684004323,-2.032982408917846
mle,4.1,7,mle_lam4.1_k7,1.6469583322211248,0.1287786754053511,14.1079243189097,36846,116.30691628733616,596189.2528888852,16.622313006326518,0.3577088838580784,1335.0970555472204,31.90164545982447,0.007136956667753491,1.4533756835199831,0.10427215604346429
mle,4.1,8,mle_lam4.1_k8,1.2854229282954057,0.10230451744606484,13.810544624441428,36785,115.70119880388874,595051.2654483998,16.54829741031006,0.3653528402158292,1387.2210631262326,27.640646880709728,-0.03162576891878399,-2.8076228955947578,-0.5014453274039568
mle,4.1,9,mle_lam4.1_k9,1.809109587213491,0.14173213991365877,13.947982954179217,36799,114.73428072324583,595585.6512343691,16.412677968020976,0.36916091368193416,1456.726913801706,25.573999522564634,-0.08331473800482692,-4.8742702537398515,-1.4683634080468693
mle,4.1,10,mle_lam4.1_k10,1.6726883447076142,0.12698536407881741,13.797397377050043,36740,113.975243376923,594494.8694540304,16.27744879440399,0.37678883028854493,1417.9088444893528,26.28792604259168,-0.05444715397892397,-4.160343733712807,-2.2274007543696968
