param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
given,0.0,0,baseline_given,22.403914645854623,2.0095618768111523,24.303109977264743,25055,157.65870956987203,505611.4815905796,22.477169572519035,0.039337371483022764,637.6079982746948,104.88825900329599,0.0,0.0,0.0
mle,0.0,0,baseline_mle,1.4858364510956708,0.12990648015744294,13.777235501304292,36864,116.2026441312927,596468.1723259254,16.637661708894466,0.3632712964679309,1344.694078919856,30.448269776304485,0.0,0.0,0.0
given,1.0,1,given_lam1.0_k1,21.698375870069604,1.9149394298391933,24.119136862477355,25311,154.77696712761139,505656.35160590644,22.07087901453435,0.05364631769161148,693.7477154691301,97.38575195555559,-0.08804738545680713,-7.502507047740394,-2.881742442260645
given,1.0,2,given_lam1.0_k2,22.79259511079519,1.9813119511703552,24.259752719188224,24982,153.37260218174237,499534.5653059349,21.89273593898078,0.06098813090349432,722.7805998997087,90.79802798518548,-0.13358145107257546,-14.0902310181105,-4.286107388129665
given,1.0,3,given_lam1.0_k3,22.69325134320942,1.9690436404869234,24.26034920030938,24892,153.78296566634572,501024.90214095433,21.991882106797537,0.05765604304972237,702.0023695414013,93.07987935225175,-0.1009936692151785,-11.808379651044234,-3.8757439035263133
given,1.0,4,given_lam1.0_k4,20.684696812090802,1.8523250681680858,23.83478747298315,25925,154.89141251065928,521364.49451087916,22.13110654008854,0.05527640751128356,644.8822093411065,99.56326434372042,-0.011408594443757192,-5.324994659575566,-2.7672970592127513
given,1.0,5,given_lam1.0_k5,22.80680061823802,2.036271684847902,24.37560895520465,24972,155.01661016144405,501788.76709259435,22.16286537339202,0.049237817928438884,703.4970639968506,96.47095877864732,-0.10333789083644684,-8.41730022464867,-2.642099408427981
given,1.0,6,given_lam1.0_k6,22.88313939093835,2.0602334143509955,24.40774532120796,24918,155.95835329097855,501718.022537078,22.31005448494951,0.04584822329226109,676.1927026952624,99.58741165263424,-0.060514774791053494,-5.300847350661741,-1.70035627889348
given,1.0,7,given_lam1.0_k7,21.921717015073504,1.9714319796930824,24.088628467284792,25174,154.81780952048695,505634.9658939103,22.060052097011752,0.05740788247540665,692.5795514067477,96.84233184934548,-0.08621528161629177,-8.045927153950501,-2.840900049385084
given,1.0,8,given_lam1.0_k8,20.088941045674932,1.7806722860990865,23.913766812625408,25876,154.4636239872631,521005.8037090384,22.042808963603743,0.05639067824919785,691.38759439275,96.1523060885906,-0.08434586182039361,-8.73595291470538,-3.1950855826089253
given,1.0,9,given_lam1.0_k9,24.07674154892887,2.1816535123194463,24.480570816979377,24773,156.59586826368943,498131.45694679604,22.373862252772696,0.04401283594052569,659.4125937266747,102.01050238282885,-0.03419749361830626,-2.8777566204671388,-1.0628413061826052
