param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,2.8,1,mle_lam2.8_k1,1.336769205991303,0.10938791907790685,13.828535005754338,36756,115.58005526709971,596161.9250677003,16.502475125428916,0.36720660580331177,1369.8272390027194,28.21898910449772,-0.018690615565922553,-2.229280671806766,-0.6225888641929913
mle,2.8,2,mle_lam2.8_k2,1.591597224082956,0.12459826607814277,13.784527424635371,36727,114.92067331481233,593680.1983443205,16.44635324616859,0.37009761581803774,1431.09860040983,27.250529083273538,-0.06425589496116424,-3.1977406930309478,-1.2819708164803671
mle,2.8,3,mle_lam2.8_k3,1.4486544383451598,0.1157941240354321,13.991428246534712,36804,115.97805154825343,595547.2947002813,16.603106660485683,0.36114280726703774,1358.6263182194023,29.04906026173472,-0.01036089882297797,-1.3992095145697654,-0.22459258303926788
mle,2.8,4,mle_lam2.8_k4,1.5348003957325063,0.12563673873691286,13.908486854556267,36825,114.39214347574034,595067.9303608013,16.357995524070006,0.37164990358394595,1413.0767093547063,27.096408323971062,-0.05085367111140959,-3.3518614523334236,-1.8105006555523602
mle,2.8,5,mle_lam2.8_k5,1.855807743658211,0.1497064488500964,14.096926302786152,36755,115.6528706130632,593877.4905980795,16.55987670175284,0.3614377235710533,1416.1400754619647,27.63668775919327,-0.05313178488857373,-2.811582017111217,-0.5497735182295003
mle,2.8,6,mle_lam2.8_k6,1.997211945740175,0.15416183863572083,14.294646278788584,36557,116.50965546331369,592684.6173418767,16.655613074234374,0.3536838980922146,1422.0627791128916,26.823810564175055,-0.05753628383281262,-3.6244592121294303,0.3070113320209913
mle,2.8,7,mle_lam2.8_k7,1.3516060418405536,0.10874548888151385,13.885183490549995,36639,115.1616005853181,593888.3742184854,16.44171958816814,0.36878174009202086,1438.9640572396622,26.56612152291095,-0.07010514867108641,-3.8821482533935345,-1.0410435459746026
mle,2.8,8,mle_lam2.8_k8,1.5204520990312163,0.11763147140513903,13.675682105359929,36595,113.50228905991526,592141.4420255779,16.212166905026795,0.381703031365219,1477.800645664079,25.139674822501505,-0.09898650468598968,-5.308594953802981,-2.7003550713774445
mle,2.8,9,mle_lam2.8_k9,1.4069148936170213,0.11900333482152274,13.804973271561781,37071,115.36658877145413,598752.5957238469,16.466181160914218,0.36876759103895457,1420.273139776453,27.022032528525298,-0.05620539425391602,-3.426237247779188,-0.8360553598385678
mle,2.8,10,mle_lam2.8_k10,1.44083713442447,0.10492879525439056,13.612900160011778,36733,113.66405543021705,595713.3145097676,16.263207292145264,0.38042094252751263,1441.4980264734995,26.701519811846094,-0.0719895692791348,-3.7467499644583917,-2.5385887010756534
