lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_time,variance,fairness_cv,cvar,fairness_effect,delta_cvar_cross,delta_profit
4.0,1,lam4_kmean_1,3.425779257389857,0.29351975016405185,24.3995329443222,35971,111.68090543467873,580182.3037331561,15.974183017161117,1.3878854912703296,498.5053271900631,0.19991987684215123,65.77962621822115,-0.0022953428011784904,-1.1681098671405863,-0.08436484428058577
4.0,2,lam4_kmean_2,3.94281699275754,0.32164688469417746,24.4388770930611,35545,112.26796175813206,572117.533119441,16.05217699686089,1.3547691602165455,484.9433538554822,0.19615061214856513,68.45834802843332,0.02497237525725171,1.5106119430715808,0.5026914791727393
4.0,3,lam4_kmean_3,3.28133405056482,0.26451012047857325,24.363790714586475,35960,113.3289610533473,580697.5964373515,16.18110419706395,1.322891464041501,454.1981925257494,0.18805366135162246,70.68551085201916,0.08678862943483867,3.7377747666574237,1.5636907743879789
4.0,4,lam4_kmean_4,2.9209990352663735,0.25373959748558345,24.434218848040068,36226,112.4457316264975,583368.455678269,16.06533737845438,1.3424149276738837,478.61391052325996,0.19455826463532225,66.88072335747829,0.037698360775138884,-0.06701272788345136,0.6804613475381842
4.0,5,lam4_kmean_5,3.9221500390867186,0.32963095293190375,24.41670388209221,35642,113.49237486535738,575519.8329422273,16.22972053685517,1.3033962590436334,513.1858978337793,0.19960465851481463,67.1663886851688,-0.03181211380300675,0.21865259980705787,1.727104586398056
4.0,6,lam4_kmean_6,3.0871833485720432,0.2468941909400305,24.354489312936934,36038,111.70683717934178,581880.9148671913,15.96805629332884,1.3869054215200634,461.59478890463714,0.19233162151747518,67.76491821996754,0.07191702486257157,0.817182134605801,-0.05843309961754528
4.0,7,lam4_kmean_7,3.0950012100352255,0.2757634780939811,24.34745511085229,36038,110.76032361343981,580494.8560580381,15.822541673180073,1.4416782861520996,492.8058698776189,0.200425843533265,64.99181705838349,0.009163992153087608,-1.9559190269782505,-1.0049466655195118
4.0,8,lam4_kmean_8,2.961226524398459,0.25321508646225666,24.316750449455878,36014,111.67550333822665,579037.4848087052,15.928029563761001,1.4034535624337832,434.02352669017955,0.1865514878754069,69.3055628912585,0.12735183409213247,2.3578268058967637,-0.0897669407326731
4.0,9,lam4_kmean_9,3.0916530715947688,0.2509886681649974,24.22990918998513,36235,111.9068700941339,583594.3275409082,15.983544722364256,1.396289780437964,476.80642616426667,0.1951256221467243,67.68846541365207,0.04133249075608936,0.7407293282903282,0.14159981517457254
4.0,10,lam4_kmean_10,3.5995591279335466,0.29726266050389033,24.337538295037223,35860,113.24392217201802,577657.2469994639,16.174301409778614,1.32347089114666,488.4321439654219,0.19515838523716564,68.55648974823022,0.017957810139334396,1.6087536628684802,1.4786518930586965
