param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,3.9000000000000004,1,mle_lam3.9000000000000004_k1,1.4589747021817696,0.12614481833136515,14.050612599048938,36810,116.12915323846194,595510.2978068328,16.591434306860105,0.35975383835914637,1391.407049902254,28.741717766370357,-0.034738734790831005,-1.7065520099341285,-0.07349089283076182
mle,3.9000000000000004,2,mle_lam3.9000000000000004_k2,1.3428226131328052,0.09879296804900639,14.194522882702588,36735,116.1536286903318,593661.1962362858,16.598457248941482,0.356302446071663,1367.6757486633774,28.593216206314583,-0.01709063057820681,-1.8550535699899022,-0.04901544096090049
mle,3.9000000000000004,3,mle_lam3.9000000000000004_k3,1.5275358434945732,0.1180671526288553,13.77772857955746,36745,114.83536515915199,593928.5086031341,16.44785078174272,0.37007716391540874,1358.997407785783,28.69352040265462,-0.0106368646148991,-1.7547493736498652,-1.36727897214071
mle,3.9000000000000004,4,mle_lam3.9000000000000004_k4,1.8042544105479488,0.132279321939398,13.847084907217472,36791,113.66608743015583,594359.9711722848,16.258866468118143,0.3763910606103581,1424.4898784391942,27.046831324048867,-0.05934122918384177,-3.4014384522556185,-2.536556701136874
mle,3.9000000000000004,5,mle_lam3.9000000000000004_k5,1.532792138431959,0.11854359216329927,14.046379726209647,36874,115.96474106234835,597102.4517300316,16.586093550421236,0.3600364546911218,1380.6064000332187,28.513115415771633,-0.026706684945180692,-1.9351543605328523,-0.2379030689443482
mle,3.9000000000000004,6,mle_lam3.9000000000000004_k6,1.615994888451094,0.13239376004090223,14.157336082392858,36955,117.460546790836,597286.8804314011,16.792365339210345,0.34972540221474463,1328.2135605942053,30.77301991188445,0.012255961102237478,0.3247501355799649,1.257902659543305
mle,3.9000000000000004,7,mle_lam3.9000000000000004_k7,1.5075510966433643,0.11828117025987366,14.023324749039693,36913,117.03315760743281,597454.2695859445,16.735902839508245,0.3556513849700861,1371.6745485370732,29.58572359464975,-0.020064392370114037,-0.8625461816547357,0.8305134761401121
mle,3.9000000000000004,8,mle_lam3.9000000000000004_k8,1.562123201414753,0.11758921829170291,13.935992566647531,36738,116.12503874020196,593863.4481173928,16.578658256336492,0.36185141318398023,1379.563775157406,28.27613805496923,-0.025931322807310586,-2.172131721335255,-0.07760539109074216
mle,3.9000000000000004,9,mle_lam3.9000000000000004_k9,1.8560616191062018,0.14821364839458476,14.115603759234777,36697,117.17071967730746,593118.1830065304,16.760194027160694,0.3524423042994338,1362.9894101360194,29.117815006751634,-0.013605571336239741,-1.3304547695528512,0.9680755460147594
mle,3.9000000000000004,10,mle_lam3.9000000000000004_k10,1.4565059950108634,0.11883854772205467,13.93800839728056,36738,114.7750676181648,594993.9505325663,16.434198878653753,0.36842921362422215,1423.7071480011007,27.7807728331531,-0.0587591410714865,-2.6674969431513844,-1.427576513127903
