param_set,lambda,n_hubs,config,abandonment_pct,avg_queue_wait_min,avg_true_wait_min,matched_riders,avg_earnings,total_earnings,avg_profit_per_hr,avg_idle_ratio,variance,cvar,fairness_effect,delta_cvar_cross,delta_profit
mle,2.4000000000000004,1,mle_lam2.4000000000000004_k1,1.9282715091867026,0.14560567315874673,14.058700710910408,36670,115.94969504592116,593894.3380252082,16.578147783736465,0.3606883604827157,1411.2397434647849,28.557621507531948,-0.04948758649876894,-1.8906482687725372,-0.25294908537154015
mle,2.4000000000000004,2,mle_lam2.4000000000000004_k2,1.7011162741013726,0.12364313731579346,14.083412245090829,36809,115.57681059780776,596838.6499270793,16.548079157232767,0.36169125306933414,1435.3418916679202,26.000574068136505,-0.06741147608895415,-4.447695708167981,-0.6258335334849363
mle,2.4000000000000004,3,mle_lam2.4000000000000004_k3,1.2464071775861607,0.10528850912065092,13.774329203948245,36763,113.49641015463867,595515.6640813891,16.229833639702235,0.37908574974426396,1455.661676395625,27.90858813831713,-0.08252255975195855,-2.539681637987357,-2.7062339766540333
mle,2.4000000000000004,4,mle_lam2.4000000000000004_k4,1.5075511682180316,0.1215876465815807,14.07777066992655,36717,116.11053115717777,594485.9195247502,16.602679871137546,0.3589663309486854,1361.8178270587325,30.464761571046683,-0.012734307681812052,0.01649179474219764,-0.0921129741149258
mle,2.4000000000000004,5,mle_lam2.4000000000000004_k5,1.3433393868176478,0.0994591655267806,13.90387211537629,36941,115.86709159557996,598337.6609995749,16.574904270785208,0.36320691720070536,1311.1124608754503,31.835993168148388,0.02497342597907526,1.3877233918439025,-0.33555253571273624
mle,2.4000000000000004,6,mle_lam2.4000000000000004_k6,1.789014167492434,0.13703421150835418,14.040050011218685,36671,114.90622851037743,593950.2951701409,16.451825726351117,0.365978576739878,1406.6308539728723,27.59654064645489,-0.046060123283035326,-2.851729129849595,-1.296415620915269
mle,2.4000000000000004,7,mle_lam2.4000000000000004_k7,1.3576478149100257,0.1120892035859085,13.823110663190313,36837,113.7981588483297,596529.9486829443,16.280743861702152,0.3757854052799405,1476.790654633894,25.321343938834563,-0.09823541115027923,-5.126925837469923,-2.4044852829629946
mle,2.4000000000000004,8,mle_lam2.4000000000000004_k8,1.0801805674978504,0.08097641197356964,13.733507106515912,36814,114.321379656154,594356.8528323446,16.344994225601663,0.37407672415230037,1367.1935609535115,26.393916702649474,-0.016732045144222107,-4.054353073655012,-1.8812644751387069
mle,2.4000000000000004,9,mle_lam2.4000000000000004_k9,1.0997284289209754,0.07433966696637963,13.600562600525135,36782,113.2784607807939,595504.8683246336,16.20127126451489,0.3820882428704025,1409.5950719914038,26.697973127795382,-0.048264504238525685,-3.750296648509103,-2.9241833504987937
mle,2.4000000000000004,10,mle_lam2.4000000000000004_k10,1.6631290469921276,0.13767648704480517,14.068843953257634,36600,116.31696770734834,593216.5353074765,16.62774282977593,0.3587383888007304,1370.038874620656,28.393332980865942,-0.01884800126520858,-2.054936795438543,0.11432357605563936
